time (s)	coil I (A)	last det (V)	int current (uC)
75111.266077	1.413560	-21.386719	-612.304687
75111.268077	0.905614	-21.386719	-612.304687
75111.270079	0.902647	9.929113	0.094713
75112.304563	0.514279	154.785156	-1.953125
75112.306565	0.834797	154.785156	-1.953125
75112.308563	0.905239	154.785156	-1.953125
75112.310565	0.902258	9.924833	0.105356
75113.336622	0.492448	-7.226562	-578.515625
75113.338626	0.820194	-7.226562	-578.515625
75113.342622	0.902032	-7.226562	-578.515625
75113.344625	0.900032	9.900355	0.104956
75114.386687	0.748035	158.105469	2.832031
75114.388689	0.904567	158.105469	2.832031
75114.390689	0.902088	9.922972	0.112930
75115.419289	0.806965	-8.105469	-589.941406
75115.421290	0.905891	-8.105469	-589.941406
75115.427291	0.900740	9.908145	0.099160
75116.466259	0.542175	153.125000	2.832031
75116.470259	0.904334	153.125000	2.832031
75116.472262	0.901474	153.125000	2.832031
75116.474261	0.899730	9.897032	0.111003
75117.498266	0.508263	-7.617187	-599.218750
75117.500270	0.830783	-7.617187	-599.218750
75117.502269	0.905074	-7.617187	-599.218750
75117.504269	0.902071	9.922777	0.103750
75118.548813	0.827179	154.296875	7.910156
75118.552813	0.901629	154.296875	7.910156
75118.554815	0.899722	9.896943	0.103313
75119.571716	0.660009	-0.976562	-592.773437
75119.573717	0.895820	-0.976562	-592.773437
75119.577716	0.900616	-0.976562	-592.773437
75119.579717	0.899084	9.889924	0.339070
75120.627719	0.529490	152.343750	8.691406
75120.629719	0.843861	152.343750	8.691406
75120.631720	0.904500	152.343750	8.691406
75120.633720	0.901579	9.917371	0.095730
75121.653772	0.849086	4.394531	-585.742187
75121.655775	0.904385	4.394531	-585.742187
75121.657773	0.901514	9.916654	0.121054
75122.708336	0.502879	146.484375	6.445312
75122.710339	0.827231	146.484375	6.445312
75122.712339	0.904807	146.484375	6.445312
75122.714339	0.901733	9.919064	0.093625
75123.732334	0.501942	0.195312	-602.050781
75123.734337	0.516292	0.195312	-602.050781
75123.736337	0.904680	0.195312	-602.050781
75123.738334	0.901586	9.917442	0.126070
75124.788322	0.365173	142.675781	3.808594
75124.790325	0.713796	142.675781	3.808594
75124.792325	0.905090	142.675781	3.808594
75124.794323	0.904505	9.949550	0.096372
75125.816332	0.903534	3.906250	-595.214844
75125.818334	0.903857	9.942425	0.577214
75126.870895	0.680257	142.480469	3.417969
75126.872901	0.899777	142.480469	3.417969
75126.874898	0.903065	142.480469	3.417969
75126.876898	0.900746	9.908207	0.401623
75127.894921	0.683820	-5.273437	-620.117187
75127.896922	0.900547	-5.273437	-620.117187
75127.898922	0.903405	-5.273437	-620.117187
75127.900923	0.901031	9.911336	0.437761
75128.942950	0.588136	151.367187	8.984375
75128.944960	0.873456	151.367187	8.984375
75128.946967	0.903915	151.367187	8.984375
75128.948964	0.901274	9.914012	0.111387
75129.975552	0.658906	2.343750	-600.000000
75129.977553	0.895184	2.343750	-600.000000
75129.979554	0.902599	2.343750	-600.000000
75129.981555	0.900090	9.900993	0.119998
75131.024112	0.654201	154.785156	9.277344
75131.026113	0.894417	154.785156	9.277344
75131.028113	0.903012	154.785156	9.277344
75131.030114	0.900557	9.906125	0.309741
75132.058143	0.888598	-7.324219	-621.582031
75132.060145	0.904134	-7.324219	-621.582031
75132.062145	0.901626	9.917885	0.188885
75133.106173	0.846513	155.957031	6.347656
75133.108174	0.904131	155.957031	6.347656
75133.110173	0.901115	9.912267	0.117874
75134.136763	0.602811	-11.035156	-627.148437
75134.138765	0.879104	-11.035156	-627.148437
75134.140764	0.903642	-11.035156	-627.148437
75134.142765	0.903563	9.939198	0.107940
75135.184890	1.760585	156.250000	2.148437
75135.186892	0.841480	156.250000	2.148437
75135.188892	0.904455	156.250000	2.148437
75135.190890	0.901474	9.916210	0.114017
75136.208937	0.534624	-5.273437	-607.519531
75136.210940	0.846959	-5.273437	-607.519531
75136.212941	0.904700	-5.273437	-607.519531
75136.214939	0.901831	9.920136	0.122229
75137.264963	0.404771	164.550781	3.515625
75137.266965	0.750309	164.550781	3.515625
75137.268967	0.906424	164.550781	3.515625
75137.270966	0.903920	9.943116	0.115600
75138.288996	0.410810	-4.296875	-598.828125
75138.290998	0.755594	-4.296875	-598.828125
75138.292996	0.905954	-4.296875	-598.828125
75138.294997	0.903433	9.937763	0.122164
75139.345095	0.289863	158.203125	-4.492187
75139.347096	0.642279	158.203125	-4.492187
75139.349096	0.891394	158.203125	-4.492187
75139.351097	0.902951	158.203125	-4.492187
75139.353098	0.900462	9.905079	0.113556
75140.381144	0.884166	-18.359375	-631.347656
75140.383145	0.903329	-18.359375	-631.347656
75140.385145	0.900758	9.908340	0.130035
75141.419657	0.639996	161.718750	-5.761719
75141.421659	0.890652	161.718750	-5.761719
75141.423659	0.902801	161.718750	-5.761719
75141.425659	0.900322	9.903545	0.122763
75142.459688	0.578369	-12.402344	-618.164062
75142.461691	0.869003	-12.402344	-618.164062
75142.463690	0.903677	-12.402344	-618.164062
75142.465689	0.900940	9.910343	0.103687
75143.499728	0.519736	159.082031	-6.738281
75143.501731	0.837717	159.082031	-6.738281
75143.503731	0.904089	159.082031	-6.738281
75143.505731	0.901095	9.912045	0.106808
75144.539739	0.452278	-7.128906	-615.136719
75144.541742	0.791063	-7.128906	-615.136719
75144.543741	0.909730	-7.128906	-615.136719
75144.545741	0.906342	9.969765	0.122099
75145.571782	0.428086	163.281250	-1.367187
75145.573785	0.770664	163.281250	-1.367187
75145.575783	0.906292	163.281250	-1.367187
75145.577784	0.903381	9.937196	0.121109
75146.620720	0.490093	9.960937	-588.867187
75146.624720	0.904711	9.960937	-588.867187
75146.626722	0.901596	9.960937	-588.867187
75146.628724	0.899667	9.896332	0.139880
75147.653249	1.437005	149.316406	-2.539062
75147.655251	0.855980	149.316406	-2.539062
75147.657252	0.904502	149.316406	-2.539062
75147.659253	0.901657	9.918231	0.099087
75148.703269	0.791301	17.187500	-585.644531
75148.705272	0.906042	17.187500	-585.644531
75148.707270	0.905995	9.965945	0.136040
75149.733838	0.519822	151.855469	5.566406
75149.735840	0.837651	151.855469	5.566406
75149.737840	0.903933	151.855469	5.566406
75149.739841	0.900893	9.909821	0.091285
75150.783866	0.766879	5.566406	-622.851562
75150.785867	0.906181	5.566406	-622.851562
75150.787867	0.903331	9.936638	0.124583
75151.814352	0.474981	153.027344	9.472656
75151.816356	0.807572	153.027344	9.472656
75151.818356	0.904875	153.027344	9.472656
75151.820354	0.901635	9.917982	0.097321
75152.854329	0.402775	11.230469	-605.566406
75152.856328	0.748496	11.230469	-605.566406
75152.858329	0.905844	11.230469	-605.566406
75152.860328	0.903473	9.938206	0.134982
75153.904325	0.650659	152.539062	6.445312
75153.906325	0.893730	152.539062	6.445312
75153.908325	0.903197	152.539062	6.445312
75153.910326	0.900657	9.907232	0.269539
75154.927244	0.463436	13.867187	-591.210937
75154.929246	0.799108	13.867187	-591.210937
75154.931244	0.905905	13.867187	-591.210937
75154.933245	0.902811	9.930922	0.148678
75155.983793	0.424301	156.152344	4.003906
75155.985790	0.767336	156.152344	4.003906
75155.987791	0.906016	156.152344	4.003906
75155.991788	0.901070	9.911770	0.105244
75157.007823	0.430549	5.371094	-603.027344
75157.009826	0.772636	5.371094	-603.027344
75157.011826	0.905824	5.371094	-603.027344
75157.013832	0.902861	9.931471	0.128543
75158.064320	0.380263	160.253906	0.683594
75158.066320	0.727856	160.253906	0.683594
75158.068320	0.733726	160.253906	0.683594
75158.070321	0.903758	9.941343	0.110007
75159.088337	0.384250	-1.074219	-613.085937
75159.090338	0.731533	-1.074219	-613.085937
75159.094337	0.903735	-1.074219	-613.085937
75159.096340	0.901532	9.916857	0.123292
75160.148363	0.879216	159.863281	-3.515625
75160.150366	0.903545	159.863281	-3.515625
75160.152365	0.900933	9.910263	0.105945
75161.170375	0.604270	-3.027344	-614.550781
75161.172377	0.879678	-3.027344	-614.550781
75161.174378	0.903698	-3.027344	-614.550781
