time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
75111.266089	7.174738	0.009929	0.722596	148
75112.304896	8.273721	0.009925	0.833638	149
75113.336995	8.146089	0.009900	0.822808	150
75114.386655	8.711946	0.009923	0.877957	151
75115.419179	6.412270	0.009908	0.647172	152
75116.466198	8.665180	0.009897	0.875533	153
75117.498614	7.709937	0.009923	0.776994	154
75118.548708	7.932307	0.009897	0.801491	155
75119.571718	43.848827	0.009890	4.433687	156
75120.628014	7.597765	0.009917	0.766107	157
75121.653662	9.188551	0.009917	0.926578	158
75122.708695	7.287990	0.009919	0.734746	159
75123.734250	9.100920	0.009917	0.917668	160
75124.789028	7.325350	0.009950	0.736249	161
75125.816332	8.760290	0.009942	0.881102	162
75126.870883	41.971027	0.009908	4.235986	163
75127.894904	8.990960	0.009911	0.907139	164
75128.943112	8.492021	0.009914	0.856568	165
75129.975572	9.063957	0.009901	0.915459	166
75131.024142	8.575669	0.009906	0.865694	167
75132.057758	8.370462	0.009918	0.843977	168
75133.106062	8.481728	0.009912	0.855680	169
75134.136925	7.960291	0.009939	0.800899	170
75135.184757	8.785605	0.009916	0.885984	171
75136.209221	9.274111	0.009920	0.934877	172
75137.265569	8.796854	0.009943	0.884718	173
75138.289587	9.142937	0.009938	0.920020	174
75139.342295	9.361783	0.009905	0.945150	175
75140.380834	7.404217	0.009908	0.747271	176
75141.419712	9.268817	0.009904	0.935909	177
75142.459869	8.069181	0.009910	0.814218	178
75143.500045	8.207961	0.009912	0.828080	179
75144.540233	9.070874	0.009970	0.909838	180
75145.572329	9.287498	0.009937	0.934620	181
75146.620661	10.856655	0.009896	1.097038	182
75147.653089	7.794816	0.009918	0.785908	183
75148.703268	10.332335	0.009966	1.036764	184
75149.734154	7.229238	0.009910	0.729502	185
75150.783824	9.396956	0.009937	0.945688	186
75151.814779	7.538515	0.009918	0.760086	187
75152.850465	11.140025	0.009938	1.120929	188
75153.904360	7.365070	0.009907	0.743403	189
75154.927702	10.973299	0.009931	1.104963	190
75155.984332	8.093318	0.009912	0.816536	191
75157.008363	9.705962	0.009931	0.977293	192
75158.065642	7.256976	0.009941	0.729979	193
75159.093308	8.517628	0.009917	0.858904	194
75160.148122	8.040532	0.009910	0.811334	195
75161.170502	8.082211	0.009912	0.815402	196
75162.218716	10.051426	0.009896	1.015683	197
75163.250860	8.681902	0.009914	0.875748	198
75164.303503	9.542385	0.009936	0.960352	199
75165.331545	8.729146	0.009925	0.879526	200
75166.380307	9.792606	0.009893	0.989867	201
75167.413020	8.485799	0.009904	0.856774	202
